# Supplementary Table T4. SCENIC regulons and regulon specificity scores (RSS).
# 200 active regulons x 18 clusters (pySCENIC, 20-run consensus; 7,878-cell/8-sample
# subset). regulon suffix (+)/(-) = activating/repressing. RSS = Jensen-Shannon specificity;
# rss_rank_in_cluster = 1 is the most cluster-specific regulon. Long format: one row per (cluster, regulon).
cluster	regulon	RSS	rss_rank_in_cluster
15	BARX2_(+)	0.1823	100
15	MECP2_(+)	0.1823	100
15	ELF2_(+)	0.1819	102
15	RFX3_(+)	0.1819	102
15	MAF_(-)	0.1817	104
15	ZBTB21_(+)	0.1817	104
15	ZEB2_(-)	0.1817	104
15	ZNF704_(+)	0.1813	107
15	RELB_(+)	0.1809	108
15	DBP_(+)	0.1807	109
15	EGR3_(+)	0.1807	109
15	ELF1_(+)	0.1805	111
15	E2F7_(+)	0.1803	112
15	NFIB_(+)	0.1799	113
15	HOXD10_(+)	0.1797	114
15	ZNF148_(+)	0.1794	115
15	SATB2_(+)	0.1791	116
15	BACH1_(+)	0.1787	117
15	BCL6_(+)	0.1787	117
15	SREBF2_(+)	0.1786	119
15	POU2F1_(+)	0.1785	120
15	JUNB_(+)	0.1783	121
15	SRF_(+)	0.1783	121
15	GLI3_(+)	0.1781	123
15	IRF5_(+)	0.1781	123
15	TCF7L1_(+)	0.178	125
15	FOXN2_(+)	0.1778	126
15	MXD1_(+)	0.1771	127
15	POU3F1_(+)	0.177	128
15	DLX2_(+)	0.1769	129
15	PHF20_(+)	0.1769	129
15	FOXI1_(+)	0.1763	131
15	PDLIM5_(-)	0.1761	132
15	KLF7_(+)	0.1759	133
15	HOXA13_(-)	0.1758	134
15	SIX5_(+)	0.1757	135
15	TEAD1_(+)	0.1757	135
15	BACH2_(+)	0.1755	137
15	KLF12_(+)	0.1753	138
15	SMAD4_(+)	0.1749	139
15	MSX1_(+)	0.1748	140
15	TAF1_(+)	0.1747	141
15	ATF3_(-)	0.1746	142
15	EP300_(+)	0.1746	142
15	MYB_(+)	0.1744	144
15	ZNF354C_(+)	0.1743	145
15	BCL11A_(+)	0.174	146
15	TCF7_(+)	0.174	146
15	CEBPG_(+)	0.1738	148
15	ATOH1_(+)	0.1736	149
15	SMARCC2_(+)	0.1733	150
15	NFIA_(+)	0.1731	151
15	EVX1_(+)	0.173	152
15	ZNF519_(+)	0.1727	153
15	DRGX_(+)	0.1726	154
15	FOXO3_(-)	0.1724	155
15	USF2_(+)	0.1718	156
15	CHURC1_(+)	0.1714	157
15	SP4_(+)	0.1714	157
15	EBF1_(+)	0.1712	159
15	EHF_(-)	0.1712	159
15	DLX1_(+)	0.1711	161
15	PAX7_(+)	0.1708	162
15	CEBPA_(+)	0.1706	163
15	ELF4_(+)	0.1704	164
15	SOX13_(+)	0.1701	165
15	RXRG_(+)	0.17	166
15	GATA2_(-)	0.1699	167
15	ERG_(-)	0.1697	168
15	MAFA_(+)	0.1695	169
15	IRF8_(+)	0.1694	170
15	FOXO1_(+)	0.1687	171
15	LTF_(+)	0.1687	171
15	RUNX3_(+)	0.1686	173
15	IRF1_(-)	0.1683	174
15	THRB_(-)	0.168	175
15	MNX1_(+)	0.1679	176
15	ASCL1_(+)	0.1678	177
15	ETV5_(+)	0.1678	177
15	FOXA2_(+)	0.1678	177
15	MAFF_(-)	0.1678	177
15	NHLH1_(+)	0.1677	181
15	TCF7L1_(-)	0.1677	181
15	ISL1_(+)	0.1676	183
15	SOX2_(+)	0.1676	183
15	FOS_(-)	0.1675	185
15	HOXA10_(-)	0.1675	185
15	CREM_(+)	0.1674	187
15	ETV6_(+)	0.1674	187
15	FOXG1_(+)	0.1674	187
15	GABPA_(+)	0.1674	187
15	GATA6_(+)	0.1674	187
15	HOXD1_(+)	0.1674	187
15	IKZF2_(-)	0.1674	187
15	IRF6_(-)	0.1674	187
15	KLF4_(-)	0.1674	187
15	LEF1_(-)	0.1674	187
15	LHX6_(+)	0.1674	187
15	NEUROD1_(+)	0.1674	187
15	PRDM1_(+)	0.1674	187
15	TFAP2C_(-)	0.1674	187
16	ATF3_(-)	0.2372	1
16	SREBF2_(+)	0.233	2
16	JUNB_(+)	0.23	3
16	GATA2_(+)	0.2285	4
16	MZF1_(+)	0.2272	5
16	TCF7_(+)	0.2269	6
16	BCL6_(+)	0.2228	7
16	ZEB1_(-)	0.2221	8
16	TAF1_(+)	0.2205	9
16	GLI3_(+)	0.2198	10
16	MAFF_(+)	0.2182	11
16	EVX1_(+)	0.2171	12
16	MAFK_(+)	0.2167	13
16	STAT2_(+)	0.2162	14
16	ATF3_(+)	0.2148	15
16	FOXP1_(+)	0.2123	16
16	FOSB_(+)	0.2118	17
16	FOXO3_(-)	0.2118	17
16	JUN_(+)	0.2112	19
16	EGR1_(+)	0.2099	20
16	ZEB2_(-)	0.2099	20
16	SRF_(+)	0.2097	22
16	BARX2_(+)	0.2096	23
16	MXD1_(+)	0.2096	23
16	FOXO3_(+)	0.2092	25
16	IRX4_(+)	0.2091	26
16	ELF3_(+)	0.2081	27
16	CEBPD_(+)	0.2074	28
16	EGR2_(+)	0.2074	28
16	NFIA_(+)	0.2072	30
16	STAT3_(+)	0.2071	31
16	FOS_(+)	0.207	32
16	HOXA13_(+)	0.2066	33
16	GATAD1_(+)	0.206	34
16	NFKB1_(+)	0.2059	35
16	FOXA1_(+)	0.2058	36
16	KLF4_(+)	0.2049	37
16	SOX9_(+)	0.2047	38
16	RUNX3_(+)	0.2045	39
16	TFDP2_(+)	0.2043	40
16	ZBTB21_(+)	0.2043	40
16	EGR3_(+)	0.2025	42
16	NR3C1_(+)	0.2024	43
16	FOXA2_(-)	0.202	44
16	KLF6_(+)	0.202	44
16	TCF7L1_(+)	0.202	44
16	IRF9_(+)	0.2019	47
16	CEBPB_(+)	0.2018	48
16	IRF1_(+)	0.2017	49
16	CEBPA_(+)	0.2016	50
16	MECP2_(+)	0.2016	50
16	NKX3-1_(+)	0.2015	52
16	SATB2_(+)	0.2013	53
16	ZNF148_(+)	0.2009	54
16	ZNF704_(+)	0.2009	54
16	EP300_(+)	0.2006	56
16	MAF_(+)	0.2005	57
16	ELK4_(+)	0.2004	58
16	RFX3_(+)	0.2004	58
16	ZFX_(+)	0.1998	60
16	FOXN2_(+)	0.1996	61
16	BACH1_(+)	0.1994	62
16	ELF1_(+)	0.1994	62
16	PURA_(+)	0.1991	64
16	SMAD3_(+)	0.1991	64
16	STAT1_(+)	0.1988	66
16	EBF1_(-)	0.1984	67
16	TCF3_(+)	0.1982	68
16	TEAD1_(+)	0.1981	69
16	BCLAF1_(+)	0.198	70
16	POU2F1_(+)	0.1978	71
16	SP4_(+)	0.1978	71
16	BPTF_(+)	0.1973	73
16	KLF5_(+)	0.1972	74
16	HOXB13_(+)	0.1971	75
16	VEZF1_(+)	0.1971	75
16	PLAGL1_(+)	0.197	77
16	LTF_(+)	0.1967	78
16	JUND_(+)	0.1966	79
16	SIN3A_(+)	0.1964	80
16	SMARCC2_(+)	0.1964	80
16	NFIC_(+)	0.1963	82
16	SPDEF_(+)	0.1962	83
16	HNF4A_(+)	0.1959	84
16	RXRA_(+)	0.1959	84
16	CHD1_(+)	0.1956	86
16	HMGA2_(+)	0.1955	87
16	MXI1_(+)	0.1955	87
16	KLF7_(+)	0.1952	89
16	IRX2_(+)	0.195	90
16	YY1_(+)	0.195	90
16	SOX4_(+)	0.1949	92
16	ELF2_(+)	0.1947	93
16	NFE2L2_(+)	0.1944	94
16	NFYB_(+)	0.1942	95
16	NFIB_(+)	0.1933	96
16	BRCA1_(+)	0.1931	97
16	RFX2_(+)	0.1931	97
16	MAZ_(+)	0.1929	99
16	ZNF580_(+)	0.1929	99
16	MBD2_(+)	0.1927	101
16	SP3_(+)	0.1925	102
16	E2F3_(+)	0.1924	103
16	YBX1_(+)	0.1924	103
16	MTF2_(+)	0.1923	105
16	BACH2_(+)	0.1911	106
16	PHF20_(+)	0.1905	107
16	BHLHE40_(+)	0.1894	108
16	ZNF354C_(+)	0.1894	108
16	E2F8_(+)	0.1893	110
16	POU3F1_(+)	0.1891	111
16	KLF12_(+)	0.1885	112
16	FLI1_(+)	0.1882	113
16	ILF2_(+)	0.1882	113
16	E2F2_(+)	0.1878	115
16	E2F1_(+)	0.1875	116
16	RB1_(+)	0.1866	117
16	ETS1_(+)	0.1863	118
16	MYBL1_(+)	0.1856	119
16	MAFG_(+)	0.1849	120
16	TFDP1_(+)	0.1848	121
16	ATOH1_(+)	0.1847	122
16	ETV6_(+)	0.1845	123
16	MYBL2_(+)	0.1845	123
16	PAX4_(+)	0.184	125
16	RELB_(+)	0.184	125
16	SIX1_(+)	0.1832	127
16	E2F7_(+)	0.1827	128
16	TCF7L2_(+)	0.1826	129
16	NFE2L1_(+)	0.1824	130
16	IRF7_(+)	0.1822	131
16	FOXM1_(+)	0.182	132
16	HMGA1_(+)	0.182	132
16	MYB_(+)	0.182	132
16	FOXO1_(+)	0.1815	135
16	PRDM1_(+)	0.1803	136
16	DLX2_(+)	0.1793	137
16	RARG_(+)	0.1793	137
16	DRGX_(+)	0.1788	139
16	BCL11A_(+)	0.1779	140
16	HOXD10_(+)	0.1776	141
16	SOX11_(+)	0.1773	142
16	DBP_(+)	0.1765	143
16	DLX1_(+)	0.1757	144
16	OVOL2_(+)	0.1753	145
16	GABPA_(+)	0.1746	146
16	RXRG_(+)	0.1746	146
16	EBF1_(+)	0.1744	148
16	VAX2_(+)	0.1738	149
16	RXRA_(-)	0.1733	150
16	THRB_(-)	0.1727	151
16	PDLIM5_(-)	0.1726	152
16	TBP_(+)	0.1725	153
16	PGR_(+)	0.1721	154
16	GATA2_(-)	0.1719	155
16	HOXA10_(+)	0.1719	155
16	HOXD1_(+)	0.1716	157
16	HLTF_(+)	0.1714	158
16	EHF_(-)	0.1711	159
16	MAF_(-)	0.1711	159
16	MSX1_(+)	0.171	161
16	HOXA13_(-)	0.1709	162
16	SMAD4_(+)	0.1708	163
16	SOX2_(+)	0.1708	163
16	IRF5_(+)	0.1706	165
16	MAFF_(-)	0.1704	166
16	MAFA_(+)	0.1703	167
16	ERG_(-)	0.1702	168
16	MAFB_(+)	0.1702	168
16	PAX7_(+)	0.1702	168
16	FOXA2_(+)	0.1695	171
16	GATA6_(+)	0.1695	171
16	ARID3A_(+)	0.1693	173
16	ELF4_(+)	0.1691	174
16	ASCL1_(+)	0.169	175
16	CEBPG_(+)	0.1685	176
16	ISL1_(+)	0.1683	177
16	ETV5_(+)	0.168	178
16	HOXA10_(-)	0.168	178
16	NHLH1_(+)	0.1676	180
16	CHURC1_(+)	0.1674	181
16	CREM_(+)	0.1674	181
16	FOS_(-)	0.1674	181
16	FOXG1_(+)	0.1674	181
16	FOXI1_(+)	0.1674	181
16	IKZF2_(-)	0.1674	181
16	IRF1_(-)	0.1674	181
16	IRF6_(-)	0.1674	181
16	IRF8_(+)	0.1674	181
16	KLF4_(-)	0.1674	181
16	LEF1_(-)	0.1674	181
16	LHX6_(+)	0.1674	181
16	MNX1_(+)	0.1674	181
16	NEUROD1_(+)	0.1674	181
16	SIX5_(+)	0.1674	181
16	SOX13_(+)	0.1674	181
16	TCF7L1_(-)	0.1674	181
16	TFAP2C_(-)	0.1674	181
16	USF2_(+)	0.1674	181
16	ZNF519_(+)	0.1674	181
17	MSX1_(+)	0.4934	1
17	RUNX3_(+)	0.3045	2
17	NEUROD1_(+)	0.2954	3
17	TFAP2C_(-)	0.2793	4
17	PRDM1_(+)	0.2691	5
17	GABPA_(+)	0.2569	6
17	FLI1_(+)	0.2549	7
17	HMGA2_(+)	0.252	8
17	CREM_(+)	0.245	9
17	HOXA13_(-)	0.2434	10
17	ETS1_(+)	0.2247	11
17	TCF7L1_(+)	0.2168	12
17	RELB_(+)	0.2131	13
17	CEBPD_(+)	0.2106	14
17	MZF1_(+)	0.2105	15
17	CEBPB_(+)	0.2074	16
17	DLX2_(+)	0.2071	17
17	HMGA1_(+)	0.207	18
17	GLI3_(+)	0.206	19
17	NFE2L1_(+)	0.2029	20
17	HNF4A_(+)	0.2021	21
17	NFE2L2_(+)	0.2015	22
17	BARX2_(+)	0.2008	23
17	RXRA_(+)	0.1996	24
17	JUNB_(+)	0.198	25
17	HOXA13_(+)	0.1977	26
17	SMAD3_(+)	0.1976	27
17	EGR3_(+)	0.197	28
17	NFKB1_(+)	0.1969	29
17	IRF1_(+)	0.1965	30
17	STAT2_(+)	0.1958	31
17	NKX3-1_(+)	0.1957	32
17	IRF7_(+)	0.1956	33
17	ATF3_(+)	0.1954	34
17	MAF_(+)	0.1954	34
17	SOX4_(+)	0.1954	34
17	NR3C1_(+)	0.1951	37
17	PLAGL1_(+)	0.195	38
17	GATAD1_(+)	0.1944	39
17	KLF6_(+)	0.1939	40
17	EGR1_(+)	0.1938	41
17	FOS_(+)	0.1938	41
17	KLF4_(+)	0.1938	41
17	LTF_(+)	0.1938	41
17	BCL6_(+)	0.1937	45
17	MAFG_(+)	0.1937	45
17	MXI1_(+)	0.1937	45
17	VEZF1_(+)	0.1937	45
17	FOSB_(+)	0.1935	49
17	STAT1_(+)	0.1935	49
17	ZEB1_(-)	0.1935	49
17	KLF5_(+)	0.1934	52
17	MAFF_(+)	0.1934	52
17	ELF3_(+)	0.1933	54
17	ILF2_(+)	0.1933	54
17	JUN_(+)	0.1931	56
17	FOXN2_(+)	0.193	57
17	JUND_(+)	0.193	57
17	E2F8_(+)	0.1929	59
17	HOXB13_(+)	0.1928	60
17	MAZ_(+)	0.1928	60
17	SIN3A_(+)	0.1928	60
17	NFIC_(+)	0.1927	63
17	YY1_(+)	0.1927	63
17	BCLAF1_(+)	0.1926	65
17	MBD2_(+)	0.1926	65
17	PURA_(+)	0.1926	65
17	YBX1_(+)	0.1925	68
17	BPTF_(+)	0.1924	69
17	RFX3_(+)	0.1924	69
17	TFDP2_(+)	0.1924	69
17	SRF_(+)	0.1923	72
17	SOX9_(+)	0.1922	73
17	ZNF580_(+)	0.1922	73
17	SPDEF_(+)	0.1921	75
17	ZFX_(+)	0.1921	75
17	ZNF704_(+)	0.1921	75
17	BACH1_(+)	0.192	78
17	SATB2_(+)	0.1919	79
17	BACH2_(+)	0.1918	80
17	EGR2_(+)	0.1917	81
17	ELF1_(+)	0.1917	81
17	NFIB_(+)	0.1916	83
17	TCF3_(+)	0.1916	83
17	CHD1_(+)	0.1915	85
17	FOXA2_(-)	0.1915	85
17	MYBL1_(+)	0.1914	87
17	SREBF2_(+)	0.1914	87
17	ZBTB21_(+)	0.1914	87
17	NFIA_(+)	0.1912	90
17	E2F2_(+)	0.1909	91
17	FOXP1_(+)	0.1909	91
17	E2F3_(+)	0.1906	93
17	FOXO3_(+)	0.1906	93
17	SMARCC2_(+)	0.1905	95
17	SOX11_(+)	0.1905	95
17	PAX4_(+)	0.1904	97
17	E2F1_(+)	0.1903	98
17	ZNF148_(+)	0.1901	99
17	ELF2_(+)	0.19	100
17	RB1_(+)	0.19	100
17	MTF2_(+)	0.1899	102
17	MECP2_(+)	0.1898	103
17	MYBL2_(+)	0.1898	103
17	SP4_(+)	0.1898	103
17	BRCA1_(+)	0.1897	106
17	RFX2_(+)	0.1897	106
17	FOXO1_(+)	0.1896	108
17	KLF7_(+)	0.1895	109
17	SP3_(+)	0.1894	110
17	TFDP1_(+)	0.1894	110
17	POU2F1_(+)	0.1892	112
17	FOXA1_(+)	0.1888	113
17	GATA2_(+)	0.1888	113
17	STAT3_(+)	0.1888	113
17	ASCL1_(+)	0.1885	116
17	FOXO3_(-)	0.1885	116
17	RARG_(+)	0.1884	118
17	KLF12_(+)	0.1883	119
17	EP300_(+)	0.1882	120
17	TEAD1_(+)	0.188	121
17	FOXG1_(+)	0.1879	122
17	MXD1_(+)	0.1877	123
17	BHLHE40_(+)	0.1874	124
17	E2F7_(+)	0.1872	125
17	RXRG_(+)	0.1872	125
17	SOX13_(+)	0.187	127
17	BCL11A_(+)	0.1869	128
17	TCF7_(+)	0.1869	128
17	EVX1_(+)	0.1863	130
17	IRX2_(+)	0.1863	130
17	FOXM1_(+)	0.1858	132
17	ARID3A_(+)	0.1857	133
17	IRX4_(+)	0.1855	134
17	POU3F1_(+)	0.1855	134
17	ETV6_(+)	0.1854	136
17	ATF3_(-)	0.1852	137
17	ATOH1_(+)	0.1849	138
17	IKZF2_(-)	0.1848	139
17	EHF_(-)	0.1847	140
17	EBF1_(+)	0.1846	141
17	SIX1_(+)	0.1844	142
17	VAX2_(+)	0.1843	143
17	EBF1_(-)	0.1839	144
17	GATA2_(-)	0.1838	145
17	MAFK_(+)	0.1837	146
17	DRGX_(+)	0.1835	147
17	PDLIM5_(-)	0.1834	148
17	HOXD10_(+)	0.1832	149
17	PHF20_(+)	0.1831	150
17	MAFA_(+)	0.1824	151
17	NFYB_(+)	0.1822	152
17	DLX1_(+)	0.1818	153
17	PGR_(+)	0.1813	154
17	TAF1_(+)	0.1812	155
17	IRF9_(+)	0.1809	156
17	TCF7L1_(-)	0.1809	156
17	ERG_(-)	0.1805	158
17	THRB_(-)	0.1804	159
17	MYB_(+)	0.1801	160
17	ZEB2_(-)	0.1784	161
17	DBP_(+)	0.1783	162
17	MAFF_(-)	0.1779	163
17	ELK4_(+)	0.1774	164
17	TBP_(+)	0.177	165
17	FOXI1_(+)	0.1767	166
17	IRF6_(-)	0.1765	167
17	OVOL2_(+)	0.1765	167
17	ZNF354C_(+)	0.1759	169
17	HLTF_(+)	0.1752	170
17	USF2_(+)	0.175	171
17	MAF_(-)	0.1748	172
17	SMAD4_(+)	0.1744	173
17	ZNF519_(+)	0.1743	174
17	ELF4_(+)	0.1742	175
17	IRF8_(+)	0.1741	176
17	NHLH1_(+)	0.174	177
17	RXRA_(-)	0.1737	178
17	IRF1_(-)	0.1734	179
17	ETV5_(+)	0.1732	180
17	GATA6_(+)	0.1729	181
17	SIX5_(+)	0.1729	181
17	CEBPG_(+)	0.1726	183
17	CHURC1_(+)	0.1713	184
17	CEBPA_(+)	0.171	185
17	PAX7_(+)	0.171	185
17	HOXA10_(+)	0.1704	187
17	TCF7L2_(+)	0.1703	188
17	SOX2_(+)	0.1701	189
17	FOXA2_(+)	0.17	190
17	MNX1_(+)	0.1698	191
17	MAFB_(+)	0.1692	192
17	ISL1_(+)	0.1687	193
17	HOXA10_(-)	0.1681	194
17	LEF1_(-)	0.168	195
17	FOS_(-)	0.1677	196
17	HOXD1_(+)	0.1674	197
17	IRF5_(+)	0.1674	197
17	KLF4_(-)	0.1674	197
17	LHX6_(+)	0.1674	197
